08673115-58c5-4522-b5c1-8d4b6b6e66c8,727,GV12 Turn Machining
54d27c93-842f-4d9f-8ad1-fc117771f7e0,934,GV12 Turn Machining
749cd627-ff97-4a81-9738-f01de5e7d1eb,642,GV12 Turn Machining
a59cd967-bf96-4637-aa97-7244e893a2f0,1006,GV12 Turn Machining
95f92a8a-5bc6-4772-ac7e-93380e1f05ab,436,GV12 Turn Machining
68c6b9bd-8263-4d68-bc54-73a1016fb8f3,973,GV12 Turn Machining
0ac48e29-fc40-4b84-ad16-d648bb3cbb4d,660,GV12 Turn Machining
20ad09b6-423f-48c5-9de5-86950784b1db,835,GV12 Turn Machining
1359bc3a-7c3f-4b5a-b32e-e7bfda2977cd,633,GV12 Turn Machining
91ff2e79-f32d-478e-b5e0-4f23233de3dc,609,GV12 Turn Machining
18166ef0-85f3-48c8-8d16-4d7a516cba17,544,GV12 Turn Machining
d3ccc0f5-d43b-4d8c-8a42-cc9b08c8b9bd,532,GV12 Turn Machining
917fbdcb-9ff6-4def-9b03-c1eed8554476,493,GV12 Turn Machining
52351b6e-5673-498c-b2fb-41bf8b38b987,572,GV12 Turn Machining
de2c43df-5c26-442e-a797-91b647a60c9c,919,GV12 Turn Machining
d88b61f7-e269-410c-aa80-317b00776793,693,GV12 Turn Machining
2e6702cc-7182-4ab8-bc3b-8800f4ac3760,1009,GV12 Turn Machining
21183b6d-a6f8-4d2d-ab0e-4af671149b36,508,GV12 Turn Machining
ebc717fc-da8c-478d-b1fc-e15866d2c48d,469,GV12 Turn Machining
11870702-6457-454c-b06a-0a185589ab50,862,GV12 Turn Machining
61bfac7b-2c79-49b4-b1d9-6ae0cec37cc2,627,GV12 Turn Machining
b07bad31-b3e3-43f8-ab2c-e7f2484d0803,487,GV12 Turn Machining
cd4c65f0-7297-47b6-84cc-0aafa3f12f03,675,GV12 Turn Machining
db2d125c-e73b-42e3-8f44-d1d9d081b95c,645,GV12 Turn Machining
07d4c172-e198-4c49-9827-df168c00edf5,409,GV12 Turn Machining
22350aee-2bf0-42d7-94a0-bdc1b989538e,563,GV12 Turn Machining
94a49bdc-fb9a-422b-a0df-8e3ad207cf69,901,GV12 Turn Machining
38ffd50d-c8bc-43f5-a355-308ab1afae84,958,GV12 Turn Machining
cc4be719-91b7-4e05-a30b-e2cda9b90bfb,847,GV12 Turn Machining
1b998f05-e820-4418-bf2d-2a927b33595a,448,GV12 Turn Machining
4ad703ee-4b5a-46ba-865c-4dcfda57f4e3,394,GV12 Turn Machining
3a0affa3-06c9-4292-9769-cc1039152df5,657,GV12 Turn Machining
3459ab12-8732-4600-aa7c-3d33c67e1f9f,748,GV12 Turn Machining
c3711aed-44f5-4f73-80a6-4de51ea1c72b,669,GV12 Turn Machining
d1e80396-fdf7-47bc-bb3a-e11364ac499e,808,GV12 Turn Machining
c06ca4b0-2dde-42cb-be7a-0d05f5167da7,925,GV12 Turn Machining
9cd024b9-dba2-4676-bec7-fde13f294cf6,705,GV12 Turn Machining
8f341126-73de-4288-b198-b19237942347,478,GV12 Turn Machining
9eb179a4-e3b7-41d3-b752-02b112ab169e,490,GV12 Turn Machining
39f7bbd2-9ab7-4102-97d6-ba33fc6cd168,970,GV12 Turn Machining
57d0a326-469f-4b1b-9246-6dc7454ab049,547,GV12 Turn Machining
47b98895-8f30-4de8-a471-63e3e71eb81a,865,GV12 Turn Machining
a018888d-979d-4d7e-a70b-0c2ca47b8227,720,GV12 Turn Machining
c057402b-9274-43b3-a35a-3af0164b633f,463,GV12 Turn Machining
f75c25ee-cf0e-4261-9a14-88f8c488751a,745,GV12 Turn Machining
f7dae88a-3e98-4105-95f6-4d4029804253,733,GV12 Turn Machining
f02f68da-6ee0-4c37-ad93-859db0a11f7c,451,GV12 Turn Machining
cba6a1ab-c237-41aa-a644-451a0c5a650c,898,GV12 Turn Machining
8f339c97-6dc7-44f5-8293-3bb362d7363b,742,GV12 Turn Machining
da7e8ed0-8650-40c3-a357-bc0e4bd30a65,412,GV12 Turn Machining
517b58af-6ae4-4ad5-b497-c989db178da5,454,GV12 Turn Machining
3858f014-f3ea-4f92-a59f-da74bd9e8c96,529,GV12 Turn Machining
b8ecd1c2-1b51-4c83-992b-0c2f78490b90,466,GV12 Turn Machining
223fa46a-74c9-4576-96a3-74fee832fe9a,982,GV12 Turn Machining
37620b14-c3ff-4379-9f84-c811bb0539ab,559,GV12 Turn Machining
c3951efd-9aa2-4980-8800-fe72d5be349b,886,GV12 Turn Machining
d2f48607-2c44-4994-891a-c7ebd365a2e6,523,GV12 Turn Machining
14225932-f11d-4af2-ae45-9a74d4a2f790,388,GV12 Turn Machining
8819903c-081f-445b-bdcc-4d188ca3504b,1015,GV12 Turn Machining
fdd05c42-3b9c-4b2e-a0a3-ed986fed3b0c,997,GV12 Turn Machining
e7c00c09-510f-421b-b743-514be64349b5,514,GV12 Turn Machining
b821fdaf-411a-4d25-83ed-093118fc2414,648,GV12 Turn Machining
ad4cb83a-41d2-4fdc-95f2-f3eb7d94263d,445,GV12 Turn Machining
597f243c-9b23-431e-90e7-372cad225b38,651,GV12 Turn Machining
45a00a80-20ef-4e82-97ec-04c92f602a90,654,GV12 Turn Machining
e4f351d0-d96d-43a4-9da1-7d8715963d17,910,GV12 Turn Machining
d204b8bc-fff4-45ee-9c25-024563e27171,961,GV12 Turn Machining
bb6a7999-2e85-4ba8-b662-a5e2e6029863,535,GV12 Turn Machining
add50670-b4a1-48e6-b96c-317de81519b8,442,GV12 Turn Machining
4e04b1a7-a263-4978-a60b-371d87dff991,964,GV12 Turn Machining
e2f6a6b6-f3ea-462d-9f85-a4c5ffaf8b67,403,GV12 Turn Machining
aa0eae5a-6727-49fd-8486-646541da4a18,472,GV12 Turn Machining
69a1e15d-61ae-42ae-9f38-f44dacd6a7c8,937,GV12 Turn Machining
aca8882a-c443-42d7-9744-ac23e80a6e9c,736,GV12 Turn Machining
1363058b-e88a-4ce4-8ef0-92f3197046df,581,GV12 Turn Machining
043536a5-5257-4712-a6e0-b1907e68e84b,856,GV12 Turn Machining
c2c3236a-de30-4abc-9461-ac3f958fe61a,636,GV12 Turn Machining
5a81ee71-2a15-43ed-bb8d-315d08c442d4,460,GV12 Turn Machining
40b56a7b-1953-44e5-b793-63c26eb97b5a,904,GV12 Turn Machining
491b89e0-e1ce-4e34-992d-64bf625583f2,814,GV12 Turn Machining
8fbbc868-ec27-4fd4-975f-fd67f82295f3,615,GV12 Turn Machining
d8690c24-8374-4b13-a357-ecf36c89164c,853,GV12 Turn Machining
1937267c-b288-477f-aa13-18376a95693e,511,GV12 Turn Machining
8eee5f19-ab9a-4101-b1b3-1848cbd7c9c0,499,GV12 Turn Machining
479e3cf2-375f-4e1b-b94a-6bd1f4dc0961,844,GV12 Turn Machining
eb9ff185-d5ac-400e-9ed1-15980a03cef7,702,GV12 Turn Machining
7f71e00e-8687-4ace-ac74-65b1ac50158a,775,GV12 Turn Machining
34d64d09-1373-488f-a891-8063fc96eddb,877,GV12 Turn Machining
064f1139-b6ea-4396-95ab-7916ca77df2a,802,GV12 Turn Machining
8c168744-03fb-492c-b8ba-eb419a2cef1f,621,GV12 Turn Machining
55c56398-f383-434a-ba89-950a01dedc05,889,GV12 Turn Machining
70f82560-021c-4b21-ba46-9890473fbb47,541,GV12 Turn Machining
801a1f79-923b-414a-8e5a-617d1a002a22,751,GV12 Turn Machining
1d3e3129-24be-4a82-a4e2-4397732f2cb5,724,GV12 Turn Machining
6e8bdc8f-abe2-44a4-be6f-e2919391f3cc,739,GV12 Turn Machining
b563bb9f-ede9-49b1-8bed-95d14653f613,397,GV12 Turn Machining
ba09e73d-858c-4e33-9d5a-86b59c79aed0,988,GV12 Turn Machining
de004b17-5769-46c4-80d1-5a42722fd3af,790,GV12 Turn Machining
201fefb2-ffe7-41f3-958f-7fd88f6a8a52,502,GV12 Turn Machining
56a39251-fbb1-414d-8aea-b3e1563c860a,784,GV12 Turn Machining
d741ac52-cc94-4381-aa00-eff7bbc29df3,639,GV12 Turn Machining
f68ddd2c-ab0e-4ec9-8879-019a2bf6027b,687,GV12 Turn Machining
f62c488e-b083-4c69-bd9c-007fe9e69524,850,GV12 Turn Machining
f071d0d0-332f-4106-859a-1aa279bd95bf,684,GV12 Turn Machining
95dbd907-dc31-4f11-919b-2590a3031986,928,GV12 Turn Machining
60456aa2-4ee3-4055-a407-56e1fa325636,526,GV12 Turn Machining
1aa2e5c4-dadf-40e9-8346-790aae5f82ce,1003,GV12 Turn Machining
68ee5b4a-e1d1-4650-bc4b-a172b85f2a5b,672,GV12 Turn Machining
2798598f-8c43-4607-b049-4379a9e7a2fd,781,GV12 Turn Machining
596ae4e1-ddc6-4f7c-b85b-45e31db907e0,880,GV12 Turn Machining
2842b70b-48fc-4dc0-8fb4-704e562d45e2,955,GV12 Turn Machining
a425537b-c779-4a8b-be19-2e1be2dba1c0,895,GV12 Turn Machining
889e4ae1-2f3f-49ef-bca6-4350f59377d1,556,GV12 Turn Machining
60c67bde-0677-4242-8bc8-c262b9fc541d,690,GV12 Turn Machining
38201750-26e1-41a3-8d7b-5b4aadc0c5a9,678,GV12 Turn Machining
631c3a3d-dab3-4908-b891-5240fb546c26,496,GV12 Turn Machining
b85a7add-b56c-4aed-8d44-795c31bf1a4c,892,GV12 Turn Machining
0ebf7bd4-30c5-4dc4-87bf-07bb7cfc9984,994,GV12 Turn Machining
aea30dc2-3ec0-43d6-b6e9-5c3d95786b95,618,GV12 Turn Machining
4d39c53a-8e4e-4091-a2fe-33cf28086dad,883,GV12 Turn Machining
65408cb7-f2db-45c3-8dcb-ede1843e19a4,406,GV12 Turn Machining
3301b246-cb94-468e-a1f0-a5a770ef1d11,433,GV12 Turn Machining
ad42a311-ad3f-43c2-8068-f2b57ce1a2e8,868,GV12 Turn Machining
65c01111-9be2-4aff-adbf-6460e3034ab0,976,GV12 Turn Machining
3659a6bd-e983-44d8-8e64-0bedb9401b3e,708,GV12 Turn Machining
54323f6a-eb9a-4684-9e49-4a7106a23912,630,GV12 Turn Machining
