"trace:id";"qr";"status";"comment";"manual_measure1";"manual_measure2";"manual_measure3";"ZylinderB_Durchmesser_status";"ZylinderB_Durchmesser";"ZylinderB_Zylinderform_status";"ZylinderB_Zylinderform";"Kreis1_MitteZ_status";"Kreis1_MitteZ";"Kreis1_Durchmesser_status";"Kreis1_Durchmesser";"Kreis2_MitteZ_status";"Kreis2_MitteZ";"Kreis2_Durchmesser_status";"Kreis2_Durchmesser";"Distanz_status";"Distanz"
MaxxTurn45/1539862997.7963278;018;ok;NULL;4.53;19.17;15.18;ok;0.4559999999999966;ok;0.46300000000000013;ok;0.3583333333333728;ok;0.37;ok;0.3620000000000038;ok;0.47549999999999937;ok;0.5610000000000002
MaxxTurn45/1539871834.823349;050;nok;NULL;4.53;19.17;15.17;ok;0.5720000000000088;ok;0.46300000000000013;nok;1.016666666666627;ok;0.36;ok;0.5100000000000121;ok;0.4744999999999995;ok;0.6830000000000005
MaxxTurn45/1539850602.9188108;196;ok;NULL;4.535;19.17;15.17;ok;0.3979999999999905;ok;0.46300000000000013;ok;0.0916666666666716;ok;0.36;ok;0.3260000000000172;ok;0.4739999999999984;ok;0.5570000000000006
MaxxTurn45/1539789180.8189752;174;ok;NULL;4.535;19.17;15.17;ok;0.6020000000000095;ok;0.46300000000000013;ok;0.4916666666666864;ok;0.38;ok;0.5199999999999886;ok;0.4749999999999983;ok;0.525000000000004
MaxxTurn45/1539869632.805362;042;nok;NULL;4.53;19.17;15.18;ok;0.5580000000000417;ok;0.4625000000000002;nok;1.0500000000000296;ok;0.38999999999999996;ok;0.4859999999999973;ok;0.4749999999999983;ok;0.6660000000000045
MaxxTurn45/1539866545.9857836;032;nok;NULL;4.53;19.18;15.18;ok;0.624000000000029;ok;0.4625000000000002;nok;1.0500000000000296;ok;0.36;ok;0.5420000000000081;ok;0.4749999999999983;ok;0.6010000000000048
MaxxTurn45/1539952728.4103582;114;nok;NULL;4.53;19.18;15.18;ok;0.7220000000000124;ok;0.464;nok;1.458333333333284;ok;0.36;ok;0.6820000000000351;ok;0.4759999999999982;ok;0.7219999999999985
MaxxTurn45/1539864473.3160963;024;ok;NULL;4.525;19.17;15.18;ok;0.3860000000000186;ok;0.4619999999999997;ok;0.1500000000000148;ok;0.33999999999999997;ok;0.34800000000003667;ok;0.4739999999999984;ok;0.5919999999999991
MaxxTurn45/1539934495.453325;067;ok;NULL;4.53;19.18;15.17;ok;0.6979999999999976;ok;0.46149999999999974;ok;0.3416666666666716;ok;0.37;ok;0.6300000000000149;ok;0.4749999999999983;ok;0.771
MaxxTurn45/1539933245.806018;063;ok;NULL;4.53;19.19;15.16;ok;0.828000000000048;ok;0.46300000000000013;ok;0.6833333333333432;ok;0.38;ok;0.6920000000000116;ok;0.4734999999999996;ok;0.6710000000000017
MaxxTurn45/1539779296.4767165;139;nok;NULL;4.532;19.17;15.17;ok;0.41200000000002873;ok;0.464;nok;-0.1416666666666272;ok;0.38999999999999996;ok;0.3260000000000172;ok;0.4739999999999984;ok;0.5009999999999977
MaxxTurn45/1539947793.8222756;096;ok;NULL;4.53;19.18;15.19;ok;0.8100000000000191;ok;0.464;ok;0.75;ok;0.38;ok;0.7460000000000272;ok;0.4749999999999983;ok;0.8160000000000018
MaxxTurn45/1539950288.373055;105;ok;NULL;4.53;19.18;15.18;ok;0.757999999999999;ok;0.46300000000000013;ok;0.6916666666666568;ok;0.35000000000000003;ok;0.694000000000007;ok;0.4749999999999983;ok;0.7979999999999994
MaxxTurn45/1539848138.8273041;188;ok;NULL;4.537;19.17;15.17;ok;0.5340000000000269;ok;0.46300000000000013;ok;0.3916666666667012;ok;0.38999999999999996;ok;0.45200000000000595;ok;0.47549999999999937;ok;0.6679999999999998
MaxxTurn45/1539788961.5123823;173;ok;NULL;4.535;19.17;15.17;ok;0.586000000000047;ok;0.4649999999999999;ok;0.2666666666667012;ok;0.33999999999999997;ok;0.4859999999999973;ok;0.47549999999999937;ok;0.6980000000000011
MaxxTurn45/1539782347.9170697;149;ok;NULL;4.539;19.17;15.17;ok;0.5000000000000355;ok;0.4619999999999997;ok;0.2750000000000148;ok;0.35000000000000003;ok;0.4200000000000099;ok;0.4734999999999996;ok;0.4650000000000015
MaxxTurn45/1539863734.1742258;021;ok;NULL;4.53;19.17;15.18;ok;0.4540000000000013;ok;0.4619999999999997;ok;0.5166666666667012;ok;0.37;ok;0.3959999999999952;ok;0.4749999999999983;ok;0.6220000000000003
MaxxTurn45/1539785330.3479466;161;nok;NULL;4.535;19.17;15.17;ok;0.43000000000005756;ok;0.46300000000000013;nok;-0.1499999999999408;ok;0.37;ok;0.3220000000000266;ok;0.47549999999999937;ok;0.472000000000003
MaxxTurn45/1539785550.775644;162;ok;NULL;4.533;19.17;15.17;ok;0.4340000000000482;ok;0.46449999999999997;ok;0.016666666666701208;ok;0.33999999999999997;ok;0.3700000000000561;ok;0.4759999999999982;ok;0.5330000000000031
MaxxTurn45/1539852241.4985137;000;ok;NULL;4.525;19.18;15.18;ok;0.45000000000001067;ok;0.4625000000000002;ok;0.1500000000000148;ok;0.36;ok;0.41800000000001464;ok;0.4739999999999984;ok;0.5419999999999999
MaxxTurn45/1539784851.4207761;159;nok;NULL;4.534;19.17;15.17;ok;0.43000000000005756;ok;0.4635000000000001;nok;-0.083333333333284;ok;0.38;ok;0.3540000000000226;ok;0.4739999999999984;ok;0.5769999999999984
MaxxTurn45/1539783110.3459804;152;ok;NULL;4.536;19.17;15.17;ok;0.4940000000000496;ok;0.46300000000000013;ok;0.1833333333333432;ok;0.4;ok;0.4660000000000442;ok;0.4739999999999984;ok;0.5150000000000006
MaxxTurn45/1539939170.7213504;083;ok;NULL;4.53;19.18;15.17;ok;0.6099999999999908;ok;0.4635000000000001;ok;0.8916666666667011;ok;0.33999999999999997;ok;0.5520000000000557;ok;0.4739999999999984;ok;0.7240000000000028
MaxxTurn45/1539953538.7255042;117;nok;NULL;4.53;19.18;15.19;ok;0.7400000000000412;ok;0.46449999999999997;nok;1.3583333333332988;ok;0.37;ok;0.6580000000000203;ok;0.47649999999999926;ok;0.813
MaxxTurn45/1539862764.7881565;017;ok;NULL;4.53;19.17;15.195;ok;0.4780000000000161;ok;0.46300000000000013;ok;0.5750000000000444;ok;0.38;ok;0.4080000000000381;ok;0.4759999999999982;ok;0.5970000000000052
MaxxTurn45/1539847878.96713;187;ok;NULL;4.538;19.17;15.17;ok;0.5640000000000276;ok;0.46300000000000013;ok;0.3666666666666864;ok;0.36;ok;0.4720000000000301;ok;0.4749999999999983;ok;0.5269999999999994
MaxxTurn45/1539843661.9084291;180;ok;NULL;4.542;19.18;15.17;ok;0.6419999999999868;ok;0.46300000000000013;ok;0.4000000000000148;ok;0.33999999999999997;ok;0.5700000000000135;ok;0.4749999999999983;ok;0.5060000000000038
MaxxTurn45/1539849372.1130202;192;ok;NULL;4.534;19.17;15.17;ok;0.4680000000000395;ok;0.46149999999999974;ok;0.291666666666716;ok;0.38999999999999996;ok;0.4380000000000388;ok;0.4714999999999998;ok;0.5809999999999981
MaxxTurn45/1539853463.1590164;004;nok;NULL;4.525;19.17;15.18;ok;0.3580000000000132;ok;0.46300000000000013;nok;-0.09166666666659759;ok;0.38;ok;0.2820000000000493;ok;0.4749999999999983;ok;0.5809999999999981
MaxxTurn45/1539784344.802912;157;ok;NULL;4.534;19.17;15.18;ok;0.41600000000001935;ok;0.464;ok;0.083333333333358;ok;0.38;ok;0.35000000000003195;ok;0.47549999999999937;ok;0.472000000000003
MaxxTurn45/1539854247.8136997;007;nok;NULL;4.558;19.17;15.18;nok;-2.089999999999931;ok;0.4609999999999998;nok;-6.258333333333091;ok;0.33999999999999997;nok;-2.1179999999999364;ok;0.4739999999999984;ok;0.6580000000000054
MaxxTurn45/1539937394.4538643;076;ok;NULL;4.53;19.18;15.16;ok;0.6440000000000532;ok;0.4619999999999997;ok;0.9250000000000296;ok;0.38999999999999996;ok;0.5380000000000175;ok;0.4739999999999984;ok;0.648000000000002
MaxxTurn45/1539787210.2165296;166;ok;NULL;4.536;19.17;15.17;ok;0.6079999999999954;ok;0.4625000000000002;ok;0.4500000000000444;ok;0.33999999999999997;ok;0.5499999999999894;ok;0.47549999999999937;ok;0.5330000000000031
MaxxTurn45/1539947558.164653;095;nok;NULL;4.54;19.18;15.2;ok;0.8080000000000239;ok;0.4649999999999999;nok;1.6166666666666123;ok;0.38999999999999996;ok;0.7420000000000365;ok;0.47649999999999926;ok;0.6780000000000033
MaxxTurn45/1539862250.1829941;015;ok;NULL;4.53;19.17;15.18;ok;0.5199999999999886;ok;0.4635000000000001;ok;0.6833333333333432;ok;0.33999999999999997;ok;0.4559999999999966;ok;0.4759999999999982;ok;0.5769999999999984
MaxxTurn45/1539779647.7070727;140;nok;NULL;4.535;19.17;15.17;ok;0.3760000000000421;ok;0.4625000000000002;nok;-0.11666666666661239;ok;0.38;ok;0.3400000000000554;ok;0.47299999999999853;ok;0.5100000000000033
MaxxTurn45/1539785865.0524201;163;ok;NULL;4.533;19.17;15.17;ok;0.47000000000003483;ok;0.4625000000000002;ok;0.2333333333333728;ok;0.38999999999999996;ok;0.42400000000000054;ok;0.4744999999999995;ok;0.6250000000000022
MaxxTurn45/1539936909.149092;074;ok;NULL;4.53;19.18;15.15;ok;0.6300000000000149;ok;0.46149999999999974;ok;0.875;ok;0.37;ok;0.5440000000000034;ok;0.4724999999999997;ok;0.6820000000000028
MaxxTurn45/1539870048.0117655;043;nok;NULL;4.53;19.17;15.18;ok;0.5840000000000517;ok;0.464;nok;1.0250000000000148;ok;0.35000000000000003;ok;0.5040000000000261;ok;0.4749999999999983;ok;0.6620000000000049
MaxxTurn45/1539954995.5658493;123;ok;NULL;4.54;19.18;15.18;ok;0.4680000000000395;ok;0.464;ok;0.2833333333333284;ok;0.37;ok;0.3860000000000186;ok;0.4759999999999982;ok;0.5570000000000006
MaxxTurn45/1539933743.6987958;065;ok;NULL;4.53;19.18;15.17;ok;0.6979999999999976;ok;0.4635000000000001;ok;0.375;ok;0.37;ok;0.6520000000000344;ok;0.4749999999999983;ok;0.6560000000000011
MaxxTurn45/1539948292.2670896;098;ok;NULL;4.53;19.18;15.17;ok;0.7740000000000326;ok;0.4635000000000001;ok;0.708333333333358;ok;0.38999999999999996;ok;0.7240000000000076;ok;0.47549999999999937;ok;0.8290000000000072
MaxxTurn45/1539863963.378872;022;ok;NULL;4.525;19.17;15.18;ok;0.4440000000000247;ok;0.4625000000000002;ok;0.541666666666716;ok;0.35000000000000003;ok;0.39200000000000457;ok;0.4739999999999984;ok;0.5649999999999997
MaxxTurn45/1539937648.5074499;077;ok;NULL;4.53;19.18;15.16;ok;0.6060000000000001;ok;0.46300000000000013;ok;0.7750000000000148;ok;0.38;ok;0.547999999999994;ok;0.4759999999999982;ok;0.7660000000000028
MaxxTurn45/1539867009.0027378;034;ok;NULL;4.53;19.17;15.18;ok;0.5499999999999894;ok;0.4619999999999997;ok;0.8583333333332988;ok;0.38999999999999996;ok;0.4720000000000301;ok;0.47549999999999937;ok;0.5619999999999978
MaxxTurn45/1539947011.7082918;093;nok;NULL;4.54;19.18;15.19;ok;0.8340000000000339;ok;0.46449999999999997;nok;1.7166666666666717;ok;0.38999999999999996;ok;0.7639999999999849;ok;0.4759999999999982;ok;0.7550000000000017
MaxxTurn45/1539777913.114158;136;ok;NULL;4.533;19.17;15.17;ok;0.41800000000001464;ok;0.46300000000000013;ok;0.2583333333333876;ok;0.37;ok;0.33000000000000784;ok;0.4744999999999995;ok;0.5220000000000021
MaxxTurn45/1539863465.9748561;020;ok;NULL;4.53;19.17;15.18;ok;0.4080000000000381;ok;0.46300000000000013;ok;0.31666666666665677;ok;0.38999999999999996;ok;0.34800000000003667;ok;0.4744999999999995;ok;0.5870000000000019
MaxxTurn45/1539848764.2274735;190;nok;NULL;4.538;19.17;15.17;ok;0.4859999999999973;ok;0.4635000000000001;nok;-1.4416666666665827;ok;0.36;ok;0.414000000000024;ok;0.47549999999999937;ok;0.525000000000004
MaxxTurn45/1539780906.367151;144;ok;NULL;4.533;19.16;15.17;ok;0.36000000000000854;ok;0.464;ok;0.3833333333333876;ok;0.36;ok;0.34400000000004605;ok;0.47549999999999937;ok;0.5199999999999979
MaxxTurn45/1539776535.7446442;133;ok;NULL;4.538;19.17;15.17;ok;0.4340000000000482;ok;0.464;ok;0.050000000000029604;ok;0.36;ok;0.40200000000005215;ok;0.4759999999999982;ok;0.5170000000000049
MaxxTurn45/1539780437.5640476;143;ok;NULL;4.533;19.17;15.18;ok;0.40600000000004277;ok;0.464;ok;0.4749999999999852;ok;0.38;ok;0.3320000000000031;ok;0.4744999999999995;ok;0.553000000000001
MaxxTurn45/1539948750.4873638;099;ok;NULL;4.53;19.18;15.17;ok;0.7860000000000044;ok;0.46300000000000013;ok;0.8833333333333135;ok;0.38;ok;0.7639999999999849;ok;0.4749999999999983;ok;0.8140000000000065
MaxxTurn45/1539872864.8581455;054;nok;NULL;4.53;19.17;15.16;ok;0.6060000000000001;ok;0.4625000000000002;nok;1.0333333333333283;ok;0.37;ok;0.5120000000000073;ok;0.4739999999999984;ok;0.6440000000000025
MaxxTurn45/1539951131.9031782;108;ok;NULL;4.53;19.18;15.19;ok;0.7240000000000076;ok;0.4625000000000002;ok;0.4833333333333728;ok;0.38;ok;0.6460000000000484;ok;0.4749999999999983;ok;0.824000000000001
MaxxTurn45/1539846898.8558867;186;nok;NULL;4.53;19.17;15.17;ok;0.5420000000000081;ok;0.4625000000000002;nok;-0.0749999999999704;ok;0.37;ok;0.4879999999999926;ok;0.4734999999999996;ok;0.5940000000000033
MaxxTurn45/1539788212.9184132;170;ok;NULL;4.535;19.17;15.17;ok;0.6000000000000142;ok;0.4619999999999997;ok;0.416666666666716;ok;0.4;ok;0.547999999999994;ok;0.4744999999999995;ok;0.5619999999999978
MaxxTurn45/1539849646.9578729;193;ok;NULL;4.534;19.17;15.17;ok;0.43600000000004346;ok;0.4625000000000002;ok;0.2583333333333876;ok;0.36;ok;0.41800000000001464;ok;0.4749999999999983;ok;0.5150000000000006
MaxxTurn45/1539850152.1883683;195;ok;NULL;4.536;19.17;15.17;ok;0.44600000000002005;ok;0.464;ok;0.2833333333333284;ok;0.38999999999999996;ok;0.3540000000000226;ok;0.4759999999999982;ok;0.6090000000000039
MaxxTurn45/1539782568.4848485;150;ok;NULL;4.535;19.17;15.17;ok;0.45000000000001067;ok;0.464;ok;0.1750000000000296;ok;0.4;ok;0.382000000000028;ok;0.4744999999999995;ok;0.6170000000000031
MaxxTurn45/1539941069.607354;090;ok;NULL;4.53;19.18;15.16;ok;0.6520000000000344;ok;0.4625000000000002;ok;0.9833333333332988;ok;0.35000000000000003;ok;0.5640000000000276;ok;0.4749999999999983;ok;0.7380000000000058
MaxxTurn45/1539851074.855967;198;ok;NULL;4.534;19.17;15.17;ok;0.414000000000024;ok;0.46300000000000013;ok;0.13333333333338762;ok;0.38;ok;0.3679999999999898;ok;0.4724999999999997;ok;0.5419999999999999
MaxxTurn45/1539865256.587621;027;ok;NULL;4.53;19.17;15.18;ok;0.6160000000000477;ok;0.46300000000000013;ok;0.9916666666666863;ok;0.37;ok;0.5560000000000463;ok;0.4744999999999995;ok;0.7099999999999999
MaxxTurn45/1539934738.9239945;068;ok;NULL;4.53;19.17;15.16;ok;0.694000000000007;ok;0.4625000000000002;ok;0.3666666666666864;ok;0.37;ok;0.6260000000000243;ok;0.4749999999999983;ok;0.6320000000000037
MaxxTurn45/1539785111.3025906;160;nok;NULL;4.536;19.16;15.16;ok;0.41200000000002873;ok;0.46300000000000013;nok;-0.041666666666642;ok;0.36;ok;0.3240000000000219;ok;0.4734999999999996;ok;0.4120000000000005
MaxxTurn45/1539864948.1786497;026;ok;NULL;4.53;19.16;15.18;ok;0.414000000000024;ok;0.46300000000000013;ok;0.9666666666666716;ok;0.38;ok;0.31400000000004535;ok;0.4744999999999995;ok;0.6960000000000057
