Axis/X/aaLoad_mean,Axis/X/aaLoad_std,Axis/X/aaLoad_min,Axis/X/aaLoad_20%,Axis/X/aaLoad_40%,Axis/X/aaLoad_50%,Axis/X/aaLoad_60%,Axis/X/aaLoad_80%,Axis/X/aaLoad_max,Axis/X/aaLoad_median,Axis/X/aaLoad_acfmean,Axis/X/aaLoad_acfstd,Axis/X/aaLoad_acfmedian,Axis/X/aaLoad_qstatmean,Axis/X/aaLoad_qstatstd,Axis/X/aaLoad_qstatmedian,Axis/X/aaLoad_mda,Axis/X/aaLoad_max_index,Axis/X/aaLoad_sma_sim,Axis/X/aaLoad_sma_adv,Axis/X/aaLoad_sma_sim_abs,Axis/X/aaLoad_sma_adv_abs,Axis/X/aaLoad_energy,Axis/X/aaLoad_iqr,Axis/X/aaLoad_entropy,Axis/X/aaLoad_autoreg_coeff,Axis/X/aaLoad_kurtosis,Axis/X/aaLoad_skewness,Axis/X/aaLoad_length,Axis/Y/aaLoad_mean,Axis/Y/aaLoad_std,Axis/Y/aaLoad_min,Axis/Y/aaLoad_20%,Axis/Y/aaLoad_40%,Axis/Y/aaLoad_50%,Axis/Y/aaLoad_60%,Axis/Y/aaLoad_80%,Axis/Y/aaLoad_max,Axis/Y/aaLoad_median,Axis/Y/aaLoad_acfmean,Axis/Y/aaLoad_acfstd,Axis/Y/aaLoad_acfmedian,Axis/Y/aaLoad_qstatmean,Axis/Y/aaLoad_qstatstd,Axis/Y/aaLoad_qstatmedian,Axis/Y/aaLoad_mda,Axis/Y/aaLoad_max_index,Axis/Y/aaLoad_sma_sim,Axis/Y/aaLoad_sma_adv,Axis/Y/aaLoad_sma_sim_abs,Axis/Y/aaLoad_sma_adv_abs,Axis/Y/aaLoad_energy,Axis/Y/aaLoad_iqr,Axis/Y/aaLoad_entropy,Axis/Y/aaLoad_autoreg_coeff,Axis/Y/aaLoad_kurtosis,Axis/Y/aaLoad_skewness,Axis/Y/aaLoad_length,Axis/Z/aaLoad_mean,Axis/Z/aaLoad_std,Axis/Z/aaLoad_min,Axis/Z/aaLoad_20%,Axis/Z/aaLoad_40%,Axis/Z/aaLoad_50%,Axis/Z/aaLoad_60%,Axis/Z/aaLoad_80%,Axis/Z/aaLoad_max,Axis/Z/aaLoad_median,Axis/Z/aaLoad_acfmean,Axis/Z/aaLoad_acfstd,Axis/Z/aaLoad_acfmedian,Axis/Z/aaLoad_qstatmean,Axis/Z/aaLoad_qstatstd,Axis/Z/aaLoad_qstatmedian,Axis/Z/aaLoad_mda,Axis/Z/aaLoad_max_index,Axis/Z/aaLoad_sma_sim,Axis/Z/aaLoad_sma_adv,Axis/Z/aaLoad_sma_sim_abs,Axis/Z/aaLoad_sma_adv_abs,Axis/Z/aaLoad_energy,Axis/Z/aaLoad_iqr,Axis/Z/aaLoad_entropy,Axis/Z/aaLoad_autoreg_coeff,Axis/Z/aaLoad_kurtosis,Axis/Z/aaLoad_skewness,Axis/Z/aaLoad_length,trace:id,qr
16.6897290694,4.65709653514,0.885009765625,13.1945800781,15.8544921875,16.2414550781,16.6650390625,19.6459960938,58.8317871094,16.2414550781,0.000383141762452,0.0680650204615,0.000409369246847,6600.25405972,2826.88375925,6364.48991677,4.24402124316,891,16.6897290694,21763.4067065,16.6897290694,21763.4067065,391785.775386,5.79223632812,6.60343605692,23.9345439388,13.288137050287638,2.164331443175024,1305,2.1644923998,6.05230451849,0.0,0.2490234375,0.587158203125,0.823974609375,0.9912109375,2.65014648438,69.5190429688,0.823974609375,0.000434782608696,0.0385740532786,-0.00590655748068,820.209871136,387.949501029,820.39198767,0.877761323212,1009,2.1644923998,2487.00176737,2.1644923998,2487.00176737,47476.0995433,1.51977539062,5.82490696879,38.1819724385,65.1980447469549,7.505263911462024,1150,14.1367586521,22.6977706354,0.0,2.39868164062,4.26025390625,6.23168945312,7.79418945312,13.623046875,100.0,6.23168945312,0.000387296669249,0.0780411850902,-0.0148012568813,8880.65300995,2942.61325644,8917.96590498,5.39325514056,812,14.1367586521,18236.4186613,14.1367586521,18236.4186613,922597.238682,7.98034667969,6.67943659031,237.706756727,5.740789763630072,2.5607330634844465,1291,MaxxTurn45/1539935337.7276201,865
16.6248986586,5.19813634017,0.9521484375,12.7795410156,15.8056640625,16.2658691406,16.6625976562,19.9975585938,83.6975097656,16.2658691406,0.000377358490566,0.0714099958758,-0.00350459972865,7645.14587465,3145.65799844,7344.62695958,4.64218101864,1004,16.6248986586,22011.365824,16.6248986586,22011.365824,401988.416165,6.25610351562,6.61778969756,28.157065875,33.98983250085414,3.7119544924820342,1325,2.32877755508,6.34866977518,0.0,0.262451171875,0.5908203125,0.78125,0.994873046875,2.90649414062,65.2038574219,0.78125,0.000422654268808,0.0373900750211,-0.00584102895012,775.724265971,462.310207232,783.079678807,0.841564979987,680,2.32877755508,2752.6150701,2.32877755508,2752.6150701,54056.8799525,1.61437988281,5.86338955801,42.096223106,51.505448806501995,6.808266724158228,1183,13.6788806944,22.5664107615,0.0,2.099609375,4.20532226562,5.94787597656,7.60498046875,12.7014160156,100.0,5.94787597656,0.000377073906486,0.0813034946226,-0.0176695201139,10320.2221683,3195.88443594,9826.51034322,5.33443608282,148,13.6788806944,18124.5169201,13.6788806944,18124.5169201,922857.05179,7.68890380859,6.71669511164,211.100056359,6.058012253534798,2.6278392233737713,1326,MaxxTurn45/1539872630.812847,814
16.7084743003,5.51518820203,0.238037109375,12.5,15.8813476562,16.3177490234,16.7175292969,19.775390625,70.9533691406,16.3177490234,0.000273822562979,0.0699884821737,-3.26956920179e-05,14530.6731745,5901.35139344,13728.6556069,4.89555542121,1432,16.7084743003,30492.965598,16.7084743003,30492.965598,565281.679295,6.42395019531,6.80445225998,33.323944596,22.666410535457324,3.330760253433971,1826,2.13930226796,5.64828113161,0.0,0.20751953125,0.5126953125,0.848388671875,0.9912109375,2.72338867188,70.458984375,0.848388671875,0.000298507462687,0.0351529001617,-0.00643273735994,1795.44674274,986.943697786,1726.89969772,0.950154009662,121,2.13930226796,3581.19199656,2.13930226796,3581.19199656,61071.584262,1.59301757812,5.94397419944,32.7986864185,63.57722331380889,7.238767077622929,1675,13.5158108905,21.7828155621,0.0,2.49633789062,4.32861328125,6.16455078125,7.67822265625,13.0688476563,100.0,6.16455078125,0.000274876305663,0.0727152037961,-0.0111645320539,15702.1951691,4749.63673547,15195.4135463,5.19417525282,1280,13.5158108905,24571.7441989,13.5158108905,24571.7441989,1194914.46082,7.49206542969,6.90937878271,191.668794096,6.579215083052546,2.6916683117607167,1819,MaxxTurn45/1539767836.4780653,394
16.8118075587,5.13756829079,0.946044921875,13.291015625,15.7189941406,16.2231445312,16.6748046875,20.0866699219,67.5415039062,16.2231445312,0.000379075056861,0.0769002011063,0.00182153499838,8989.98818276,3885.09864222,8596.40845143,4.23497215735,1034,16.8118075587,22157.9623624,16.8118075587,22157.9623624,407586.12927,5.99975585938,6.61673603145,29.8914292458,15.71196043633186,2.5225419300407133,1319,2.346015059,6.03882770084,0.006103515625,0.250244140625,0.537109375,0.750732421875,0.96435546875,2.85034179688,70.5261230469,0.750732421875,0.000432525951557,0.0389527076334,-0.00492541261815,874.155213243,444.913816222,908.66630494,0.805368636761,1058,2.346015059,2709.64739314,2.346015059,2709.64739314,48482.2705761,1.63116455078,5.82014755746,38.1896988365,46.795736767776894,6.375800970250481,1156,14.1078734796,22.6474911217,0.0,2.45483398438,4.42260742188,6.28356933594,7.82592773438,13.8256835938,100.0,6.28356933594,0.000379362670713,0.0833274321509,-0.0177459594764,10768.3762397,2859.87535524,10305.3048769,5.44302511249,45,14.1078734796,18580.0693726,14.1078734796,18580.0693726,937825.260907,7.92846679688,6.71533155425,187.331327163,5.845812521669361,2.5798354495467004,1318,MaxxTurn45/1539863465.9748561,714
16.700141915,5.78905625016,0.482177734375,12.1520996094,15.8996582031,16.357421875,16.7614746094,19.9279785156,73.2971191406,16.357421875,0.000272034820457,0.0684478880606,-0.00204356911593,14012.5527185,5340.49636263,13718.7580307,4.86388362089,1386,16.700141915,30678.1606979,16.700141915,30678.1606979,574172.229543,6.84661865234,6.81703478531,35.7994448691,21.969994536077124,3.336250551720429,1838,2.33823102505,6.41440857976,0.0,0.179443359375,0.579833984375,0.87890625,1.02661132812,2.89916992188,69.6411132812,0.87890625,0.000310945273632,0.0338413991854,-0.00504159347944,1355.98328895,760.295435656,1259.79040537,1.05874303934,893,2.33823102505,3757.53725726,2.33823102505,3757.53725726,74910.889864,1.78375244141,5.99349893251,43.6967986903,56.061798272431425,7.043656532294589,1608,13.7616890769,22.48537091,0.0,2.26440429688,4.23950195313,6.0302734375,7.84423828125,12.8649902344,100.0,6.0302734375,0.000271296798698,0.0759779759875,-0.0168658769106,17793.8585833,5564.7948531,17133.6534483,5.34800971153,937,13.7616890769,25349.0312797,13.7616890769,25349.0312797,1280335.1599,7.53173828125,6.95880670091,182.787092099,6.033805893201617,2.6254085202942474,1843,MaxxTurn45/1539780437.5640476,457
16.7074748032,5.2973414283,0.177001953125,13.1713867188,15.7446289062,16.2048339844,16.640625,19.8107910156,83.4716796875,16.2048339844,0.000381679389313,0.0737121955134,0.00154959687946,8033.02655862,3340.21320823,8087.58068584,4.22139852864,1001,16.7074748032,21870.0845174,16.7074748032,21870.0845174,402405.956239,5.70373535156,6.61650363003,31.4323518638,32.46566793080449,3.7336041460046507,1310,2.33470973584,6.27477356143,0.0,0.25634765625,0.592041015625,0.732421875,0.96435546875,2.93579101562,70.3002929688,0.732421875,0.000438212094654,0.0390422263795,-0.00635266192142,845.921539095,549.587446761,798.603336642,0.778221379343,521,2.33470973584,2661.56909886,2.33470973584,2661.56909886,51104.4150591,1.94702148438,5.85593385919,41.3175952568,58.01541367549599,7.066824675844235,1141,13.460720894,21.9780217481,0.0,2.41577148438,4.50561523438,6.18896484375,7.59155273438,12.3364257812,100.0,6.18896484375,0.000375939849624,0.0788989550373,-0.0169126874164,9703.58721412,3202.28610501,9344.31800871,5.3072888254,667,13.460720894,17889.2980682,13.460720894,17889.2980682,882935.480997,7.49359130859,6.6779234592,196.096323216,6.698311702753742,2.724794557081507,1330,MaxxTurn45/1539937394.4538643,883
16.6462145354,5.40962068587,1.84326171875,12.6037597656,15.8508300781,16.2902832031,16.6687011719,19.9523925781,68.0419921875,16.2902832031,0.000381388253242,0.0752780694339,0.00275023929382,8448.17985928,3382.73897873,8529.0599444,4.81411364896,992,16.6462145354,21806.5410413,16.6462145354,21806.5410413,401609.291621,6.25305175781,6.62973455473,29.2845057898,16.28748384752641,2.7125034704310815,1311,2.32978519725,6.17516883357,0.0,0.20751953125,0.52490234375,0.732421875,0.96435546875,2.9296875,68.9208984375,0.732421875,0.000419815281276,0.0384066708743,-0.00440470985793,903.885098877,428.60603058,936.836070249,0.868712237406,514,2.32978519725,2772.44438472,2.32978519725,2772.44438472,51842.5528333,1.88903808594,5.86953142557,39.3155857309,56.86269214863721,6.9683209767304115,1191,13.8861446846,22.1905031475,0.0,2.38037109375,4.51904296875,6.25610351562,8.02612304688,14.0771484375,100.0,6.25610351562,0.000381097560976,0.0762506630035,-0.0165567791085,8716.32592998,2942.57451882,8143.48958227,5.43397602669,665,13.8861446846,18204.7356815,13.8861446846,18204.7356815,898546.980284,8.04443359375,6.7178916087,227.718442016,6.039122353257861,2.605807501283824,1312,MaxxTurn45/1539949540.1394966,964
16.5488912488,5.38837840007,1.91650390625,12.0483398438,15.8422851562,16.3452148438,16.7236328125,20.0451660156,66.1193847656,16.3452148438,0.000380228136882,0.0892461280582,-0.00167351773551,12486.7483187,4823.12464807,12491.1904118,5.0222426225,1298,16.5488912488,21745.2431009,16.5488912488,21745.2431009,398285.02208,7.01904296875,6.63815161983,25.2684850576,20.683649053503796,3.0666982545467607,1315,2.04169913514,5.41101968743,0.0,0.20751953125,0.548095703125,0.836181640625,0.982666015625,2.646484375,68.2189941406,0.836181640625,0.000428082191781,0.0374960960394,-0.00473959301981,752.219347596,443.194302146,721.003617345,0.941104923856,624,2.04169913514,2382.66289071,2.04169913514,2382.66289071,39037.598744,1.60522460938,5.81703049149,29.9737545036,75.15228858155002,7.935502204673296,1168,13.7157290364,22.2983268469,0.018310546875,2.32055664062,4.27978515625,6.06384277344,7.77465820312,12.6586914063,100.0,6.06384277344,0.000377643504532,0.074448731146,-0.0120511332872,8411.348765,2992.76915614,8367.30438613,5.34348516863,174,13.7157290364,18145.9095151,13.7157290364,18145.9095151,906888.447218,7.58209228516,6.7796621938,210.918465905,5.91299100755116,2.6033705827538296,1324,MaxxTurn45/1539785865.0524201,517
16.7693412588,5.29819170761,0.555419921875,13.0981445312,15.8312988281,16.2658691406,16.6809082031,19.9523925781,61.8774414062,16.2658691406,0.000383729854183,0.0819756431316,0.00088629017616,10129.8237314,4336.49189716,9688.73053333,4.42500295928,1275,16.7693412588,21833.6823189,16.7693412588,21833.6823189,402965.9082,6.06689453125,6.64961687348,28.4934782196,16.653572436880847,2.64996781269433,1303,2.21431244838,5.90852184005,0.0,0.2197265625,0.531005859375,0.787353515625,0.966796875,2.85522460938,68.4387207031,0.787353515625,0.000440528634361,0.038328394874,-0.00585964306045,759.741955465,495.855167094,735.470977349,0.895859494825,0,2.21431244838,2511.03031646,2.21431244838,2511.03031646,45153.7636667,1.66015625,5.83786978341,36.8713274178,63.78288800772958,7.386372206590634,1135,13.7345972689,22.0718343512,0.01220703125,2.40478515625,4.44946289062,6.30187988281,7.67822265625,13.0065917969,100.0,6.30187988281,0.000382848392037,0.0767490277819,-0.010637406101,8761.24552027,3065.76065722,8819.80566078,5.27109248217,258,13.7345972689,17923.6494359,13.7345972689,17923.6494359,882114.208229,7.40051269531,6.70369446065,219.796777275,6.06080445929762,2.6132815205221123,1306,MaxxTurn45/1539934738.9239945,859
16.6997576845,5.43587091109,0.152587890625,12.20703125,15.8752441406,16.3940429688,16.7785644531,19.9157714844,69.4641113281,16.3940429688,0.000270855904659,0.0655011287862,-0.00606248073769,12795.4793577,5062.37163911,12294.3235194,4.84578544928,1811,16.6997576845,30811.0529279,16.6997576845,30811.0529279,569333.337583,6.80847167969,6.85933589903,31.0309221407,17.276645180070442,2.8686788371995147,1846,2.24242871152,6.02450718759,0.0,0.1904296875,0.576171875,0.8544921875,1.02294921875,2.7392578125,71.3989257812,0.8544921875,0.000299940011998,0.0342010641877,-0.00590109037997,1586.60390402,1046.16832938,1425.38625494,0.995399438694,835,2.24242871152,3735.8862334,2.24242871152,3735.8862334,68849.4353369,1.66320800781,5.97871821002,36.9775490491,64.09732826304887,7.3777153296109566,1667,13.6595719286,21.8616503461,0.0,2.25830078125,4.42260742188,6.0302734375,7.65380859375,13.7609863281,100.0,6.0302734375,0.000271296798698,0.0767322649585,-0.0184715961177,18185.7478194,5734.21407665,17429.2950994,5.41135331217,111,13.6595719286,25160.9314925,13.6595719286,25160.9314925,1224224.4317,7.91625976562,7.01416489583,167.72280519,6.005931960269862,2.5959656173746395,1843,MaxxTurn45/1539780158.398311,454
17.1472533136,5.6241937974,0.1220703125,12.6916503906,15.9912109375,16.3787841797,16.8273925781,20.7763671875,78.7292480469,16.3787841797,0.00030525030525,0.078619663719,-0.00403871273766,14973.6740704,5576.14446776,15289.019345,5.19869979572,548,17.1472533136,28070.0536744,17.1472533136,28070.0536744,533399.206139,7.07702636719,6.76766554764,33.1882471182,18.70831235725464,2.62663840180194,1638,2.33918282102,5.0052351748,0.0,0.238037109375,0.677490234375,0.921630859375,1.72973632812,3.64501953125,67.2485351562,0.921630859375,0.000311526479751,0.033858146067,-0.00426818803227,1350.86005488,532.916198467,1383.96634942,1.17638115482,590,2.33918282102,3752.04924491,2.33918282102,3752.04924491,48966.2170783,2.83813476562,6.16482840927,27.0372259755,78.79965546028758,7.904214118213073,1605,12.3392249162,19.7143140808,0.0,2.66723632812,4.80224609375,6.14013671875,7.21435546875,12.3046875,100.0,6.14013671875,0.000302114803625,0.0617391410527,-0.00748135683975,8801.58586458,2580.11906183,8875.62961661,4.79601547734,592,12.3392249162,20409.0780114,12.3392249162,20409.0780114,894818.47357,6.73828125,6.91174840373,185.452589309,8.600081680690009,2.985578985060044,1655,MaxxTurn45/1539868343.1140091,766
16.9105838764,5.54191419387,1.89208984375,12.7966308594,15.9338378906,16.357421875,16.7895507812,20.0256347656,75.09765625,16.357421875,0.000389408099689,0.0719455119872,0.00106392359537,7266.90413478,2846.39410191,6943.05889698,4.69647553347,1259,16.9105838764,21696.2791134,16.9105838764,21696.2791134,406587.254591,6.40106201172,6.62732724065,31.2369963845,26.131503267763808,3.568486555799569,1284,2.41140573826,6.54591283401,0.0,0.244140625,0.577392578125,0.787353515625,0.946044921875,2.9150390625,70.0866699219,0.787353515625,0.000436681222707,0.0402042419802,-0.00650936522474,976.921152078,479.39881191,1071.08083,0.877761323212,1032,2.41140573826,2758.64816457,2.41140573826,2758.64816457,55677.2620976,1.99584960938,5.88986385855,45.0919784369,51.108621920645795,6.680185956519669,1145,13.5734391732,22.0730128443,0.0,2.35961914062,4.40307617188,6.02416992188,7.58056640625,12.8564453125,100.0,6.02416992188,0.000389408099689,0.0713701836192,-0.00701440969975,7130.64867795,2402.9072881,6709.22571629,5.37515696895,160,13.5734391732,17414.7224593,13.5734391732,17414.7224593,861662.474871,7.83386230469,6.7138404596,219.26176505,6.360107076368948,2.665270718396556,1284,MaxxTurn45/1539849372.1130202,630
16.7553056015,5.7499750169,0.885009765625,12.7014160156,15.7495117188,16.2048339844,16.5930175781,19.8266601562,84.8388671875,16.2048339844,0.000372578241431,0.0665994940853,0.000206133143663,6661.28144903,2794.35773844,6354.17921956,4.75981913412,1015,16.7553056015,22468.8648116,16.7553056015,22468.8648116,421089.863926,6.28051757812,6.64539611258,38.5877335786,27.712638328268312,3.6921170922513324,1342,2.5096366076,6.88904981985,0.0,0.250244140625,0.626220703125,0.81787109375,1.10107421875,3.0126953125,70.2697753906,0.81787109375,0.000406504065041,0.0380188446388,-0.00628777140133,959.381056535,594.311043013,886.153695419,0.93205583805,1119,2.5096366076,3084.34339074,2.5096366076,3084.34339074,66073.9994794,2.20794677734,5.96519033889,49.2514775992,52.82725445454341,6.876587475332158,1230,13.7087624454,22.1812167539,0.0,2.1923828125,4.19189453125,6.06079101562,7.529296875,13.6083984375,100.0,6.06079101562,0.000369822485207,0.0743186578565,-0.0116748100164,8763.66162914,2744.75653354,8278.76917779,5.47469691282,81,13.7087624454,18520.5380637,13.7087624454,18520.5380637,918782.201745,7.94525146484,6.78855734952,226.221942136,5.786203507898934,2.574089738234979,1352,MaxxTurn45/1539946744.5776465,934
16.9070778895,5.07479258244,0.0,13.3483886719,15.8459472656,16.2719726562,16.69921875,20.0158691406,76.8005371094,16.2719726562,0.000386398763524,0.0703544105375,0.0003404630098,7010.50603061,2780.90104772,6716.9341129,4.18972672832,975,16.9070778895,21860.8517112,16.9070778895,21860.8517112,403188.272938,5.96771240234,6.62133639841,26.2808742644,26.162120575830446,3.34059528662644,1294,2.25986564737,5.54831655137,0.0,0.238037109375,0.5712890625,0.750732421875,0.994873046875,2.91870117188,65.91796875,0.750732421875,0.000440528634361,0.0391166609095,-0.00452641561025,838.592672027,494.29585749,798.281417605,0.923006752243,509,2.25986564737,2562.68764412,2.25986564737,2562.68764412,40705.2847371,1.96838378906,5.80058461565,32.1606655217,50.735698338263695,6.476713056861964,1135,14.5299735958,23.1795080361,0.0,2.52685546875,4.40551757812,6.24389648438,7.76489257812,14.8254394531,100.0,6.24389648438,0.000386697602475,0.0800524310399,-0.0180912502534,9442.98893103,3059.36442814,9158.29028297,5.21227342443,620,14.5299735958,18772.7258858,14.5299735958,18772.7258858,967156.485468,7.85522460938,6.75859849664,254.180120152,5.24133246213227,2.4789919495002177,1293,MaxxTurn45/1539937875.6607707,889
16.9118946996,5.77719630447,0.146484375,12.939453125,15.8312988281,16.2963867188,16.748046875,20.1477050781,83.5327148438,16.2963867188,0.000374812593703,0.0688309852429,-0.00140926259888,7113.23335109,3030.85484441,6704.02218466,4.66027919025,1011,16.9118946996,22543.5556346,16.9118946996,22543.5556346,426030.455418,6.32629394531,6.65163857768,38.0514088508,28.42872465633502,3.6081507057724904,1334,2.32435099284,6.21893411393,0.0,0.23193359375,0.5859375,0.772094726562,1.0009765625,2.8564453125,68.65234375,0.772094726562,0.000416666666667,0.0387682492418,-0.00700976935933,966.950448826,603.836981076,830.87693742,0.864187694502,599,2.32435099284,2786.89684041,2.32435099284,2786.89684041,52854.62372,1.80511474609,5.89666939403,40.9813001979,51.97701134946775,6.779605335577088,1200,14.2792026746,23.0332593374,0.0,2.41088867188,4.44702148438,6.29272460938,7.705078125,13.8977050781,100.0,6.29272460938,0.000380517503805,0.0740889273725,-0.0184653517562,8182.48058486,2708.73302826,7851.98388413,5.42492694088,926,14.2792026746,18748.5931118,14.2792026746,18748.5931118,964506.106414,7.91473388672,6.71672026269,235.402062294,5.363997850139949,2.5127472071134123,1314,MaxxTurn45/1539870048.0117655,784
16.8115327204,5.2170122898,1.77612304688,13.232421875,15.7836914062,16.2109375,16.5856933594,20.0280761719,73.291015625,16.2109375,0.000380228136882,0.0769452112705,0.00220204958209,8943.61263544,3735.4208818,9046.15016532,4.12638312768,1000,16.8115327204,22090.3539946,16.8115327204,22090.3539946,407418.760061,5.6640625,6.61202258533,27.7562306071,22.31406854326078,3.191288135736659,1315,2.15506718077,5.30260327146,0.0,0.189208984375,0.5712890625,0.74462890625,0.936279296875,2.88940429688,68.2800292969,0.74462890625,0.000431034482759,0.0401427358502,-0.00464701390031,1011.21334914,691.270596284,852.30851733,0.886810409018,1050,2.15506718077,2497.72286251,2.15506718077,2497.72286251,37975.704968,1.94549560547,5.85770013851,29.2757077098,71.93816461886172,7.513531151702464,1160,13.8280675884,22.5351814433,0.0,2.55126953125,4.30908203125,6.103515625,7.75634765625,12.8918457031,100.0,6.103515625,0.000385505011565,0.0746161197278,-0.0133497512238,8087.73687098,2531.15007143,7826.17436323,5.12178256637,751,13.8280675884,17921.1755945,13.8280675884,17921.1755945,906159.828715,7.421875,6.70470760833,217.668150814,6.1972503663038925,2.648190289148517,1297,MaxxTurn45/1539937152.6355686,880
16.8199591136,5.32880955778,2.20947265625,13.0004882812,15.8764648438,16.2963867188,16.7016601562,19.9523925781,65.7958984375,16.2963867188,0.000389105058366,0.0689892908467,-0.00714828099834,6589.65262542,2808.43071983,6111.01275323,4.53359198896,1260,16.8199591136,21596.8275018,16.8199591136,21596.8275018,400001.401901,6.10961914062,6.6015203342,28.6248139057,20.943404855246953,3.2867390437151154,1285,2.27673172337,6.02203949342,0.0,0.1708984375,0.579833984375,0.750732421875,0.933837890625,2.85034179688,67.0959472656,0.750732421875,0.000428816466552,0.0388377004972,-0.00648545909387,887.23824309,580.459825976,801.82620503,0.913957666437,1015,2.27673172337,2652.39245773,2.27673172337,2652.39245773,48292.6475629,1.72576904297,5.84755721043,38.0837702081,48.93359839492803,6.576458839452822,1166,13.7297741475,22.1949353999,0.0,2.6025390625,4.4189453125,6.23168945312,7.83813476562,13.408203125,100.0,6.23168945312,0.000383435582822,0.0743643517828,-0.00889903950777,8118.29554934,2882.97317324,7378.08013132,5.1625034525,653,13.7297741475,17889.8957141,13.7297741475,17889.8957141,887690.284476,7.61260986328,6.66647846538,234.780855161,6.363961578925183,2.664370737594134,1304,MaxxTurn45/1539851420.6075547,651
16.5976754372,5.48142493676,0.08544921875,12.0227050781,15.8544921875,16.3635253906,16.7541503906,19.9609375,68.2189941406,16.3635253906,0.000271002710027,0.0754144082076,0.00367613806451,17543.5688362,6914.53596271,17279.9490996,4.85935907799,1394,16.5976754372,30606.1135062,16.5976754372,30606.1135062,563670.680858,7.01904296875,6.83528653783,28.5562203127,14.838198121752551,2.511230554718193,1845,2.25190379165,5.94803088588,0.0,0.155029296875,0.52490234375,0.848388671875,1.00219726562,2.880859375,70.3918457031,0.848388671875,0.00030432136336,0.034515745888,-0.00521577079493,1576.0770064,867.844727218,1559.65249648,1.04969395353,1495,2.25190379165,3697.6260259,2.25190379165,3697.6260259,66424.2044091,1.71508789062,5.95378350764,36.8094963481,59.07291568515452,7.0594935906004475,1643,13.5170381001,21.8184853697,0.0,2.34985351562,4.3212890625,6.13403320312,7.7197265625,13.0053710938,100.0,6.13403320312,0.000268961807423,0.0772771017361,-0.0165298065197,18809.2300925,5905.15532587,17700.9907896,5.33896062572,362,13.5170381001,25114.65679,13.5170381001,25114.65679,1224152.51553,7.5439453125,7.02631320258,178.31830155,6.401902827403937,2.661906645053386,1859,MaxxTurn45/1539780906.367151,460
16.7818795367,5.53681002015,0.567626953125,12.9150390625,15.7641601562,16.2689208984,16.7065429688,19.9035644531,81.5612792969,16.2689208984,0.000385208012327,0.0697862467748,-0.000969134717045,6923.42519406,2876.35750754,6858.19585999,4.5833619609,992,16.7818795367,21766.0977591,16.7818795367,21766.0977591,405318.838023,6.01806640625,6.59339898435,35.9043022626,30.26707190996153,3.893918592100033,1298,2.1335354099,5.71075148404,0.0,0.224609375,0.59814453125,0.823974609375,1.02783203125,2.75268554688,69.5678710938,0.823974609375,0.0004329004329,0.0377181461158,-0.00530817991875,745.043901178,514.566830528,717.335763168,0.923006752243,640,2.1335354099,2462.09986303,2.1335354099,2462.09986303,42892.5648332,1.6357421875,5.92494333368,34.5048296428,70.00551521606346,7.722347043236049,1155,13.442950713,22.1474290286,0.0,2.48779296875,4.20532226562,6.2255859375,7.72583007812,12.4291992188,100.0,6.2255859375,0.000386398763524,0.0792225327863,-0.0185387691746,9236.74281615,2685.08012319,9030.91628993,5.22584705314,257,13.442950713,17381.7352719,13.442950713,17381.7352719,868070.159554,7.45697021484,6.71984979779,198.109795368,6.722407107497986,2.7416408949519426,1294,MaxxTurn45/1539948024.6751764,949
16.6278542124,5.06538024553,0.225830078125,12.9089355469,15.7885742188,16.1560058594,16.5966796875,20.0073242188,77.05078125,16.1560058594,0.000377928949358,0.0687060310241,0.00481848125629,6955.45898308,3051.76272094,6566.05687492,4.5878865038,1008,16.6278542124,21982.0232688,16.6278542124,21982.0232688,399710.34158,6.20422363281,6.59529194191,25.4682673071,24.59322261609302,2.969656239932357,1323,2.18506900931,5.70763376556,0.0,0.213623046875,0.52490234375,0.714111328125,0.958251953125,2.96997070313,70.4223632812,0.714111328125,0.00042662116041,0.0379300966407,-0.00440170499673,806.475469879,514.003567751,710.716799023,0.800844093858,1064,2.18506900931,2558.7158099,2.18506900931,2558.7158099,43743.5095757,1.69372558594,5.82938730061,34.0291914443,55.298919893468906,6.917097178647144,1172,13.6011338772,22.5005592431,0.030517578125,2.40966796875,4.18090820312,5.81970214844,7.607421875,12.5756835938,100.0,5.81970214844,0.000375939849624,0.0743505727607,-0.0160446403476,8467.81442129,2784.06411715,7883.74196364,5.06296350863,501,13.6011338772,18075.9069228,13.6011338772,18075.9069228,918877.516799,7.44476318359,6.76948439637,220.746667555,6.2957200298618705,2.673648160038838,1330,MaxxTurn45/1539873566.4213674,826
